id;master_category;subcategory;product_id;product_name;product_regular_price;product_regular_price_pln;product_promo_price;product_promo_price_pln;country;regular_price_diff_to_poland;promo_price_diff_to_poland;diff_regular_to_promo_price
7020;SALE;JACKETS;6850001;JACKET WITH CUTWORK EMBROIDERY;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7021;SALE;JACKETS;7232548;CHECK OVERSHIRT;4799.0;239.47;2599.0;129.69;Russia;40.47;-9.31;109.78
7022;SALE;JACKETS;7030641;SNAKESKIN JACQUARD BIKER JACKET;5999.0;299.35;2599.0;129.69;Russia;50.35;-29.31;169.66
7023;SALE;JACKETS;6835506;JACKET WITH POMPOMS AND TASSELS;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7024;SALE;JACKETS;7061655;OVERSHIRT WITH HOOD;2799.0;139.67;1199.0;59.83;Russia;30.67;-20.07;79.84
7025;SALE;JACKETS;7327534;QUILTED PARKA WITH CONTRASTING PIPING;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7026;SALE;JACKETS;6797619;LOOSE-FITTING JACKET;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7027;SALE;JACKETS;8290087;FAUX FUR JACKET;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7028;SALE;JACKETS;6450795;FAUX FUR BIKER JACKET;8599.0;429.09;4999.0;249.45;Russia;80.09;0.45;179.64
7029;SALE;JACKETS;6450637;JACKET WITH POMPOMS AND TASSELS;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7030;SALE;JACKETS;6450258;LIGHTWEIGHT JACKET;2799.0;139.67;1199.0;59.83;Russia;30.67;-10.07;79.84
7031;SALE;JACKETS;7515022;FAUX FUR BIKER JACKET;9999.0;498.95;4999.0;249.45;Russia;99.95;0.45;249.5
7032;SALE;JACKETS;6450257;LIGHTWEIGHT JACKET;2799.0;139.67;1199.0;59.83;Russia;30.67;-10.07;79.84
7033;SALE;JACKETS;7436125;OVERSHIRT WITH HOOD;2799.0;139.67;1199.0;59.83;Russia;30.67;-20.07;79.84
7034;SALE;JACKETS;6451640;OVERSIZED LINEN JACKET;5999.0;299.35;2599.0;129.69;Russia;50.35;-9.31;169.66
7035;SALE;JACKETS;7181187;FAUX SUEDE BOMBER JACKET;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7036;SALE;JACKETS;6454257;FAUX FUR BIKER JACKET;9999.0;498.95;4999.0;249.45;Russia;99.95;0.45;249.5
7037;SALE;JACKETS;7137016;LONG JACKET WITH CONTRASTING TOPSTITCHING;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7038;SALE;JACKETS;7192063;FLOWING BOMBER JACKET;2999.0;149.65;1199.0;59.83;Russia;10.65;-30.07;89.82
7039;SALE;JACKETS;6449726;TEXTURED STRIPE JACKET;2799.0;139.67;1199.0;59.83;Russia;30.67;-10.07;79.84
7040;SALE;JACKETS;6888095;CHAIN PRINT BOMBER JACKET;2999.0;149.65;1199.0;59.83;Russia;10.65;-30.07;89.82
7041;SALE;JACKETS;6450222;PATCH JACKET;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7042;SALE;JACKETS;6451605;JACKET WITH CONTRASTING TRIMS;2999.0;149.65;1599.0;79.79;Russia;10.65;-20.11;69.86
7043;SALE;JACKETS;7368028;JACQUARD JACKET;5999.0;299.35;2599.0;129.69;Russia;50.35;-29.31;169.66
7044;SALE;JACKETS;6455225;SHORT PARKA;2799.0;139.67;1199.0;59.83;Russia;30.67;-10.07;79.84
7045;SALE;JACKETS;6995650;FLOWING OVERSHIRT WITH POCKETS;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7046;SALE;JACKETS;8046039;DOWN PUFFER COAT;11999.0;598.75;4999.0;249.45;Russia;149.75;-49.55;349.3
7047;SALE;JACKETS;6451585;FLOWING OVERSHIRT WITH POCKETS;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7048;SALE;JACKETS;6448667;DRAPED NECK CARDIGAN;4799.0;239.47;2599.0;129.69;Russia;40.47;-9.31;109.78
7049;SALE;JACKETS;6453396;WATER REPELLENT LIGHTWEIGHT JACKET;2799.0;139.67;1199.0;59.83;Russia;30.67;-10.07;79.84
7050;SALE;JACKETS;6522697;Z1975 CROPPED JACKET;2799.0;139.67;1199.0;59.83;Russia;30.67;-10.07;79.84
7051;SALE;JACKETS;7143002;BUTTON-UP POUCH POCKET TOP;2999.0;149.65;1199.0;59.83;Russia;10.65;-20.07;89.82
7052;SALE;JACKETS;7631164;BUTTON-UP POUCH POCKET TOP;2999.0;149.65;1199.0;59.83;Russia;10.65;-20.07;89.82
7053;SALE;JACKETS;6451444;QUILTED PARKA;5999.0;299.35;2599.0;129.69;Russia;50.35;-29.31;169.66
7054;SALE;JACKETS;7107025;LIGHTWEIGHT HOODED PARKA;5999.0;299.35;2599.0;129.69;Russia;50.35;-29.31;169.66
7055;SALE;JACKETS;6835663;JACKET ZW PREMIUM CHECK EMBROIDERY;5999.0;299.35;2599.0;129.69;Russia;50.35;-9.31;169.66
7056;SALE;JACKETS;7554014;THREE-QUARTER-LENGTH COAT WITH POCKETS;8599.0;429.09;4999.0;249.45;Russia;80.09;50.45;179.64
7057;SALE;JACKETS;7770694;THREE-QUARTER-LENGTH COAT WITH POCKETS;8599.0;429.09;4999.0;249.45;Russia;80.09;50.45;179.64
7058;SALE;JACKETS;7145605;TEXTURED CROPPED JACKET;2999.0;149.65;1199.0;59.83;Russia;10.65;-30.07;89.82
7059;SALE;JACKETS;6450969;JACKET WITH TASSELS;5999.0;299.35;3599.0;179.59;Russia;50.35;-19.41;119.76
7060;SALE;JACKETS;6561623;EMBROIDERED VELVET WAISTCOAT;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7061;SALE;JACKETS;6530546;JACKET WITH CONTRASTING TOPSTITCHING;2999.0;149.65;1199.0;59.83;Russia;10.65;-30.07;89.82
7062;SALE;JACKETS;7770825;EMBROIDERED VELVET WAISTCOAT;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7063;SALE;JACKETS;6449650;WATER-RESISTANT DOWN PUFFER PARKA;11999.0;598.75;4999.0;249.45;Russia;0.0;0.0;349.3
7064;SALE;JACKETS;6522539;TEXTURED PUFFER JACKET;5999.0;299.35;2599.0;129.69;Russia;50.35;-29.31;169.66
7065;SALE;JACKETS;6522540;TEXTURED PUFFER JACKET;5999.0;299.35;2599.0;129.69;Russia;0.0;0.0;169.66
7066;SALE;JACKETS;6453680;HOODED DOWN PUFFER JACKET;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7067;SALE;JACKETS;6452184;SHINY DOWN PUFFER JACKET;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7068;SALE;JACKETS;7046013;TEXTURED CARDIGAN;2999.0;149.65;1599.0;79.79;Russia;10.65;-20.11;69.86
7069;SALE;JACKETS;6849644;SAFARI JACKET;4799.0;239.47;2599.0;129.69;Russia;40.47;-9.31;109.78
7070;SALE;JACKETS;7971362;SORONA ® DUPONT™ PUFFER JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7071;SALE;JACKETS;6449867;SORONA ® DUPONT™ PUFFER JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7072;SALE;JACKETS;6451459;EMBROIDERED JACKET WITH POMPOMS;4799.0;239.47;1999.0;99.75;Russia;40.47;-9.25;139.72
7073;SALE;JACKETS;6918607;CORDUROY OVERSHIRT;4799.0;239.47;1999.0;99.75;Russia;40.47;-9.25;139.72
7074;SALE;JACKETS;6454542;FAUX FUR JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7075;SALE;JACKETS;7971825;FAUX FUR JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7076;SALE;JACKETS;6835600;PRINTED QUILTED BOMBER JACKET;4799.0;239.47;1999.0;99.75;Russia;40.47;-9.25;139.72
7077;SALE;JACKETS;7568531;CONTRAST SNAKESKIN PRINT BOMBER JACKET;2999.0;149.65;1199.0;59.83;Russia;10.65;-40.07;89.82
7078;SALE;JACKETS;7645527;CORDUROY OVERSHIRT;4799.0;239.47;1999.0;99.75;Russia;40.47;-9.25;139.72
7079;SALE;JACKETS;8062729;CORDUROY OVERSHIRT;4799.0;239.47;1999.0;99.75;Russia;40.47;-9.25;139.72
7080;SALE;JACKETS;6452510;AUTHENTIC DENIM JACKET WITH ROUND NECKLINE;2999.0;149.65;1199.0;59.83;Russia;10.65;-40.07;89.82
7081;SALE;JACKETS;6451039;FAUX SHEARLING BOMBER JACKET;4799.0;239.47;1999.0;99.75;Russia;40.47;-9.25;139.72
7082;SALE;JACKETS;7232568;CHECK JACKET;3599.0;179.59;1199.0;59.83;Russia;0.0;0.0;119.76
7083;SALE;JACKETS;6483515;FAUX SHEARLING BOMBER JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7084;SALE;JACKETS;7554057;FAUX FUR JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7085;SALE;JACKETS;8381393;FAUX FUR JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7086;SALE;JACKETS;6455139;FAUX FUR JACKET;7599.0;379.19;4999.0;249.45;Russia;0.0;0.0;129.74
7087;SALE;JACKETS;6449555;FAUX SUEDE BOMBER JACKET;2999.0;149.65;1199.0;59.83;Russia;10.65;-40.07;89.82
7088;SALE;JACKETS;8158949;FAUX FUR JACKET;7599.0;379.19;4999.0;249.45;Russia;0.0;0.0;129.74
7089;SALE;JACKETS;7592526;CORDUROY JACKET;4799.0;239.47;1999.0;99.75;Russia;40.47;-9.25;139.72
7090;SALE;JACKETS;7958058;CORDUROY JACKET;4799.0;239.47;1999.0;99.75;Russia;40.47;-9.25;139.72
7091;SALE;JACKETS;6451977;FAUX FUR JACKET;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7092;SALE;JACKETS;8156973;FAUX FUR JACKET;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7093;SALE;JACKETS;7061622;CAMOUFLAGE JACKET;4799.0;239.47;1999.0;99.75;Russia;40.47;-9.25;139.72
7094;SALE;JACKETS;7269054;OVERSIZED JACKET;4799.0;239.47;1999.0;99.75;Russia;40.47;-9.25;139.72
7095;SALE;JACKETS;8208566;COMBINED FAUX FUR BOMBER JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7096;SALE;JACKETS;6453932;COMBINED FAUX FUR BOMBER JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7097;SALE;JACKETS;6454578;FAUX FUR JACKET;5999.0;299.35;2999.0;149.65;Russia;0.0;0.0;149.7
7098;SALE;JACKETS;7453598;FAUX FUR JACKET;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7099;SALE;JACKETS;8290594;FAUX FUR JACKET;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7100;SALE;JACKETS;6867568;RUSTIC JACKET;2999.0;149.65;1199.0;59.83;Russia;10.65;-40.07;89.82
7101;SALE;JACKETS;7046128;TEXTURED JACKET;2999.0;149.65;1199.0;59.83;Russia;10.65;-40.07;89.82
7102;SALE;JACKETS;7602589;CROPPED CORDUROY JACKET;2999.0;149.65;1199.0;59.83;Russia;10.65;-40.07;89.82
7103;SALE;JACKETS;6451224;AUTHENTIC DENIM JACKET;2999.0;149.65;1199.0;59.83;Russia;10.65;-40.07;89.82
7104;SALE;JACKETS;6522669;TWEED JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7105;SALE;JACKETS;6454154;EMBROIDERED JACKET;8599.0;429.09;4999.0;249.45;Russia;80.09;20.45;179.64
7106;SALE;JACKETS;8222501;CONTRAST BIKER JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7107;SALE;JACKETS;8223000;CONTRAST BIKER JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7108;SALE;JACKETS;7181078;CROPPED JACKET;5999.0;299.35;2999.0;149.65;Russia;50.35;-9.35;149.7
7109;SALE;JACKETS;7514519;FAUX FUR BIKER JACKET;9999.0;498.95;4999.0;249.45;Russia;99.95;0.45;249.5
7110;SALE;JACKETS;6483787;SHORT PARKA WITH TASSELS;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7111;SALE;JACKETS;7192022;FAUX LEATHER BELTED JACKET;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7112;SALE;JACKETS;6483795;REVERSIBLE JACKET WITH FAUX SHEARLING TRIMS;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7113;SALE;JACKETS;7554010;COLOUR BLOCK JACKET;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7114;SALE;JACKETS;7192105;JACKET DENIM ZW PREMIUM CROPPED;2999.0;149.65;1199.0;59.83;Russia;10.65;-10.07;89.82
7115;SALE;JACKETS;6765020;CHECK JACKET;3599.0;179.59;1999.0;99.75;Russia;40.59;-0.15;79.84
7116;SALE;JACKETS;7514651;CHECK JACKET;3599.0;179.59;1999.0;99.75;Russia;40.59;-0.15;79.84
7117;SALE;JACKETS;6452149;SAFARI JACKET WITH BELT;1999.0;99.75;1199.0;59.83;Russia;0.0;0.0;39.92
7118;SALE;JACKETS;6451213;CONVERTIBLE QUILTED JACKET-BAG;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7119;SALE;JACKETS;7770823;CONVERTIBLE QUILTED JACKET-BAG;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7120;SALE;JACKETS;6621567;Z1975 DENIM JACKET WITH BELT;4799.0;239.47;1999.0;99.75;Russia;40.47;-39.25;139.72
7121;SALE;JACKETS;6454318;AUTHENTIC DENIM JACKET;2999.0;149.65;1199.0;59.83;Russia;10.65;-40.07;89.82
7122;SALE;JACKETS;6451214;BASIC DENIM JACKET;2799.0;139.67;1199.0;59.83;Russia;30.67;-10.07;79.84
7123;SALE;JACKETS;6835681;AUTHENTIC DENIM JACKET WITH CONTRASTING FAUX SHEARLING LINING;4799.0;239.47;1999.0;99.75;Russia;40.47;-9.25;139.72
7124;SALE;JACKETS;6453699;CONVERTIBLE WINDBREAKER/BAG;2999.0;149.65;1199.0;59.83;Russia;10.65;-40.07;89.82
7125;SALE;BLAZERS;8560279;BLAZER WITH FRILL POCKETS;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7126;SALE;BLAZERS;8559761;GLOSSY LINEN BLAZER;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7127;SALE;BLAZERS;7192087;CORDUROY BLAZER;7599.0;379.19;3599.0;179.59;Russia;80.19;-19.41;199.6
7128;SALE;BLAZERS;6594140;LACE PEPLUM JACKET;2999.0;149.65;1599.0;79.79;Russia;10.65;-20.11;69.86
7129;SALE;BLAZERS;6949604;CROSSOVER FROCK COAT;5999.0;299.35;3599.0;179.59;Russia;0.0;0.0;119.76
7130;SALE;BLAZERS;6448992;STRIPED KIMONO;2999.0;149.65;1599.0;79.79;Russia;10.65;-20.11;69.86
7131;SALE;BLAZERS;7181012;GINGHAM BLAZER;4799.0;239.47;2599.0;129.69;Russia;40.47;-9.31;109.78
7132;SALE;BLAZERS;7372524;STRIPED KIMONO;2999.0;149.65;1599.0;79.79;Russia;10.65;-20.11;69.86
7133;SALE;BLAZERS;7705653;SNAKESKIN PRINT BLAZER;4799.0;239.47;2599.0;129.69;Russia;40.47;-9.31;109.78
7134;SALE;BLAZERS;6453921;DOUBLE-BREASTED BLAZER;5999.0;299.35;3599.0;179.59;Russia;0.0;0.0;119.76
7135;SALE;BLAZERS;7021058;SNAKESKIN PRINT BLAZER;4799.0;239.47;2599.0;129.69;Russia;40.47;-9.31;109.78
7136;SALE;BLAZERS;6449564;CARDIGAN WITH CONTRASTING TRIMS;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7137;SALE;BLAZERS;6453407;BLAZER WITH FRILL POCKETS;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7138;SALE;BLAZERS;6949537;ANIMAL PRINT BLAZER;4799.0;239.47;2599.0;129.69;Russia;40.47;-9.31;109.78
7139;SALE;BLAZERS;8437713;GLOSSY LINEN BLAZER;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7140;SALE;BLAZERS;8062720;EMBROIDERED VELVET JACKET;7599.0;379.19;3599.0;179.59;Russia;80.19;-19.41;199.6
7141;SALE;BLAZERS;7373163;CHECKED BLAZER;8599.0;429.09;4999.0;249.45;Russia;80.09;50.45;179.64
7142;SALE;BLAZERS;6452426;RUSTIC BLAZER;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7143;SALE;BLAZERS;6561577;SHORT STRIPED JACKET;2799.0;139.67;1599.0;79.79;Russia;30.67;19.89;59.88
7144;SALE;BLAZERS;6682552;CHECKED BLAZER;8599.0;429.09;4999.0;249.45;Russia;80.09;50.45;179.64
7145;SALE;BLAZERS;6839707;RUSTIC BLAZER;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7146;SALE;BLAZERS;7005083;EMBROIDERED VELVET JACKET;7599.0;379.19;3599.0;179.59;Russia;80.19;-19.41;199.6
7147;SALE;BLAZERS;6452659;GLOSSY LINEN BLAZER;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7148;SALE;BLAZERS;7259061;FLORAL JACQUARD JACKET;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7149;SALE;BLAZERS;6835555;JACKET WITH RUFFLED CUFFS;4799.0;239.47;2599.0;129.69;Russia;40.47;-9.31;109.78
7150;SALE;BLAZERS;7436433;JACKET WITH CONTRAST CUFFS;8599.0;429.09;4999.0;249.45;Russia;0.0;0.0;179.64
7151;SALE;BLAZERS;7392584;CHECKED BLAZER;8599.0;429.09;4999.0;249.45;Russia;80.09;50.45;179.64
7152;SALE;BLAZERS;6582654;TEXTURED PEPLUM JACKET;2999.0;149.65;1599.0;79.79;Russia;10.65;-20.11;69.86
7153;SALE;BLAZERS;7030651;JACKET WITH CONTRAST CUFFS;8599.0;429.09;4999.0;249.45;Russia;0.0;0.0;179.64
7154;SALE;BLAZERS;6849277;LACE JACKET;2999.0;149.65;1599.0;79.79;Russia;10.65;-20.11;69.86
7155;SALE;BLAZERS;7127053;CHECKED BLAZER;8599.0;429.09;4999.0;249.45;Russia;80.09;50.45;179.64
7156;SALE;BLAZERS;8290793;BLAZER WITH FRILL POCKETS;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7157;SALE;BLAZERS;8381587;INVERTED LAPEL JACQUARD FROCK COAT;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7158;SALE;BLAZERS;7259092;HERRINGBONE FROCK COAT;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7159;SALE;BLAZERS;7392012;LONG TWEED BLAZER;9999.0;498.95;4999.0;249.45;Russia;0.0;0.0;249.5
7160;SALE;BLAZERS;8381595;TEXTURED BLAZER WITH FRAYED TRIMS;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7161;SALE;BLAZERS;6797582;TUXEDO WAISTCOAT;2999.0;149.65;1199.0;59.83;Russia;0.0;0.0;89.82
7162;SALE;BLAZERS;6682554;LONG TWEED BLAZER;9999.0;498.95;4999.0;249.45;Russia;0.0;0.0;249.5
7163;SALE;BLAZERS;7586503;DOUBLE LAPEL FROCK COAT;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7164;SALE;BLAZERS;7602553;SHAWL COLLAR BLAZER WITH RHINESTONE BUTTON;4799.0;239.47;1999.0;99.75;Russia;40.47;-9.25;139.72
7165;SALE;BLAZERS;6453845;INVERTED LAPEL BLAZER;2999.0;149.65;1599.0;79.79;Russia;10.65;-20.11;69.86
7166;SALE;BLAZERS;6454681;HOUNDSTOOTH BLAZER;2999.0;149.65;1599.0;79.79;Russia;10.65;-20.11;69.86
7167;SALE;BLAZERS;7459506;CORDUROY BLAZER;8599.0;429.09;4999.0;249.45;Russia;80.09;50.45;179.64
7168;SALE;BLAZERS;6449643;LONG STRUCTURED WEAVE CARDIGAN;9999.0;498.95;4999.0;249.45;Russia;99.95;0.45;249.5
7169;SALE;BLAZERS;7767482;CORDUROY BLAZER;8599.0;429.09;4999.0;249.45;Russia;80.09;50.45;179.64
7170;SALE;BLAZERS;7735569;CORDUROY BLAZER;8599.0;429.09;4999.0;249.45;Russia;80.09;50.45;179.64
7171;SALE;BLAZERS;6448926;FLORAL JACQUARD JACKET;5999.0;299.35;3599.0;179.59;Russia;50.35;40.59;119.76
7172;SALE;KNITWEAR;7215137;ZARA LOGO KNIT TROUSERS;2799.0;139.67;1199.0;59.83;Russia;30.67;-10.07;79.84
7173;SALE;KNITWEAR;7046006;TEXTURED SWEATER WITH SEQUINS;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7174;SALE;KNITWEAR;6449562;CARDIGAN WITH CONTRASTING TRIMS;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7175;SALE;KNITWEAR;6451226;SWEATER WITH PUFF SLEEVES;1999.0;99.75;999.0;49.85;Russia;9.85;-10.05;49.9
7176;SALE;KNITWEAR;6451225;SWEATER WITH PUFF SLEEVES;1999.0;99.75;999.0;49.85;Russia;9.85;-10.05;49.9
7177;SALE;KNITWEAR;7554007;TEXTURED WEAVE SWEATER;1999.0;99.75;999.0;49.85;Russia;9.85;-10.05;49.9
7178;SALE;KNITWEAR;7127015;RIBBED TURTLENECK SWEATER;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7179;SALE;KNITWEAR;7145511;OVERSIZED RIBBED SWEATER;3599.0;179.59;1999.0;99.75;Russia;40.59;-0.15;79.84
7180;SALE;KNITWEAR;6453434;DIAGONAL KNIT SWEATER;3599.0;179.59;1999.0;99.75;Russia;40.59;-0.15;79.84
7181;SALE;KNITWEAR;7631156;SKIRT WITH CONTRASTING PIPING;2799.0;139.67;1199.0;59.83;Russia;30.67;-10.07;79.84
7182;SALE;KNITWEAR;7298007;SWEATER WITH CONTRASTING RIBBED TRIMS;3599.0;179.59;1999.0;99.75;Russia;40.59;-0.15;79.84
7183;SALE;KNITWEAR;6449564;CARDIGAN WITH CONTRASTING TRIMS;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7184;SALE;KNITWEAR;6454276;KNIT POLO SHIRT WITH ZIP;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7185;SALE;KNITWEAR;6450094;FLOWING SWEATER;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7186;SALE;KNITWEAR;7386579;DIAGONAL KNIT SWEATER;1599.0;79.79;799.0;39.87;Russia;19.89;-10.03;39.92
7187;SALE;KNITWEAR;6451386;MINIMAL COLLECTION SWEATER WITH LAPELS;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7188;SALE;KNITWEAR;7232513;COLOUR BLOCK SWEATSHIRT WITH REFLECTIVE BAND;3599.0;179.59;1999.0;99.75;Russia;40.59;-0.15;79.84
7189;SALE;KNITWEAR;6975582;ABSTRACT PRINT SWEATER;1999.0;99.75;999.0;49.85;Russia;9.85;-10.05;49.9
7190;SALE;KNITWEAR;6454846;CARDIGAN WITH CONTRASTING PEARL BEADS;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7191;SALE;KNITWEAR;7046007;TEXTURED SWEATER WITH SEQUINS;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7192;SALE;KNITWEAR;6975583;ABSTRACT PRINT SWEATER;1999.0;99.75;999.0;49.85;Russia;9.85;-10.05;49.9
7193;SALE;KNITWEAR;7514735;TEXTURED SWEATER WITH SEQUINS;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7194;SALE;KNITWEAR;6662026;POINTELLE-KNIT POLO SHIRT;1799.0;89.77;999.0;49.85;Russia;19.87;-0.05;39.92
7195;SALE;KNITWEAR;6452156;RIBBED SWEATER;1999.0;99.75;999.0;49.85;Russia;9.85;-10.05;49.9
7196;SALE;KNITWEAR;8156813;ZARA LOGO POLO-STYLE DRESS;2999.0;149.65;1599.0;79.79;Russia;10.65;-10.11;69.86
7197;SALE;KNITWEAR;6450719;DOUBLE BREASTED JACKET;4799.0;239.47;2599.0;129.69;Russia;40.47;-9.31;109.78
7198;SALE;KNITWEAR;7409541;SEQUINNED SWEATER;3999.0;199.55;2599.0;129.69;Russia;0.0;0.0;69.86
7199;SALE;KNITWEAR;6778058;BEADED SWEATER;4799.0;239.47;2599.0;129.69;Russia;40.47;-9.31;109.78
7200;SALE;KNITWEAR;6995626;TWO-TONE CARDIGAN;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7201;SALE;KNITWEAR;6594197;OVERSIZED CARDIGAN;3599.0;179.59;1999.0;99.75;Russia;40.59;-0.15;79.84
7202;SALE;KNITWEAR;7767070;DIAGONAL KNIT SWEATER;1599.0;79.79;799.0;39.87;Russia;19.89;-10.03;39.92
7203;SALE;KNITWEAR;6454308;PEARL SWEATER;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7204;SALE;KNITWEAR;7901536;CABLE KNIT CARDIGAN;7599.0;379.19;4999.0;249.45;Russia;80.19;50.45;129.74
7205;SALE;KNITWEAR;7005075;CHECKED KNIT SWEATER;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7206;SALE;KNITWEAR;7061660;SWEATER WITH CABLE-KNIT SLEEVES;3599.0;179.59;1999.0;99.75;Russia;0.0;0.0;79.84
7207;SALE;KNITWEAR;6778057;BEADED SWEATER;4799.0;239.47;2599.0;129.69;Russia;0.0;0.0;109.78
7208;SALE;KNITWEAR;6963597;COLOR BLOCK SWEATER;1999.0;99.75;999.0;49.85;Russia;19.85;-0.05;49.9
7209;SALE;KNITWEAR;7127085;RIBBED SKIRT WITH BUTTONS;2999.0;149.65;1599.0;79.79;Russia;10.65;-10.11;69.86
7210;SALE;KNITWEAR;7170145;KNIT JOGGING TROUSERS;2799.0;139.67;1599.0;79.79;Russia;30.67;-0.11;59.88
7211;SALE;KNITWEAR;7491510;MINI SKIRT WITH CHAIN DETAIL;1599.0;79.79;1199.0;59.83;Russia;19.89;9.93;19.96
7212;SALE;KNITWEAR;8344037;SHIMMER BEAD SWEATER;3999.0;199.55;2599.0;129.69;Russia;40.55;29.79;69.86
7213;SALE;KNITWEAR;7637569;BEJEWELLED SWEATER;3599.0;179.59;1999.0;99.75;Russia;40.59;-0.15;79.84
7214;SALE;KNITWEAR;7637551;FAUX FUR SWEATER WITH BOW;3599.0;179.59;1999.0;99.75;Russia;0.0;0.0;79.84
7215;SALE;KNITWEAR;6594049;BUTTONED LACE CARDIGAN;1999.0;99.75;999.0;49.85;Russia;9.85;-10.05;49.9
7216;SALE;KNITWEAR;7336587;CONTRASTING NEON SWEATER;2999.0;149.65;1599.0;79.79;Russia;40.65;-0.11;69.86
7217;SALE;KNITWEAR;7645518;CABLE-KNIT SWEATER;3599.0;179.59;1999.0;99.75;Russia;40.59;-0.15;79.84
7218;SALE;KNITWEAR;7612023;TEXTURED CARDIGAN WITH RHINESTONE BUTTONS;3599.0;179.59;1999.0;99.75;Russia;40.59;-0.15;79.84
7219;SALE;KNITWEAR;6449248;RIBBED VEST TOP;1999.0;99.75;999.0;49.85;Russia;19.85;-0.05;49.9
